Date,High,Low,Open,Close,Volume,Adj Close
2010-07-06,0.8011459708213806,0.7425000071525574,0.786666989326477,0.761667013168335,39139200.0,0.7597634792327881
2010-07-07,0.8359379768371582,0.7663540244102478,0.7682290077209473,0.8336459994316101,40195200.0,0.8315627574920654
2010-07-08,0.8569790124893188,0.8183330297470093,0.8536459803581238,0.847707986831665,51840000.0,0.8455894589424133
2010-07-09,0.875,0.8410419821739197,0.8455209732055664,0.8714579939842224,35664000.0,0.8692800998687744
2010-07-12,0.894478976726532,0.8629170060157776,0.8682289719581604,0.8813539743423462,24729600.0,0.8791513442993164
2010-07-13,0.9231250286102295,0.8824999928474426,0.9019790291786194,0.9114580154418945,43536000.0,0.909180223941803
2010-07-14,0.9415630102157593,0.9073960185050964,0.9192709922790527,0.9260420203208923,27379200.0,0.923727810382843
2010-07-15,0.9373959898948669,0.8921880125999451,0.9221879839897156,0.9292709827423096,28550400.0,0.9269486665725708
2010-07-16,0.9222919940948486,0.8504170179367065,0.9211459755897522,0.8544790148735046,45340800.0,0.8523436188697815
2010-07-19,0.8791670203208923,0.8386459946632385,0.859375,0.8737499713897705,31056000.0,0.8715664148330688
2010-07-20,0.9049999713897705,0.8237500190734863,0.8304169774055481,0.9013540148735046,31987200.0,0.8991014957427979
2010-07-21,0.9354169964790344,0.8639580011367798,0.9354169964790344,0.8697919845581055,43123200.0,0.8676182627677917
2010-07-22,0.9463539719581604,0.9037500023841858,0.9037500023841858,0.9284380078315735,31612800.0,0.9261177778244019
2010-07-23,0.9537500143051147,0.9103130102157593,0.9154170155525208,0.9526039958000183,34713600.0,0.9502233266830444
2010-07-26,0.9762499928474426,0.9434379935264587,0.9567710161209106,0.9735419750213623,25190400.0,0.9711089730262756
2010-07-27,0.9922919869422913,0.9611459970474243,0.9879170060157776,0.9733330011367798,29923200.0,0.9709005355834961
2010-07-28,0.9835420250892639,0.940625011920929,0.9713540077209473,0.9534379839897156,19392000.0,0.9510552883148193
2010-07-29,0.9729170203208923,0.9012500047683716,0.9666669964790344,0.9307289719581604,38188800.0,0.9284029603004456
2010-07-30,0.9524999856948853,0.8907290101051331,0.9070829749107361,0.9370830059051514,32457600.0,0.9347410798072815
2010-08-02,0.9947919845581055,0.9610419869422913,0.9717710018157959,0.987500011920929,22540800.0,0.9850322008132935
2010-08-03,0.9887499809265137,0.9618750214576721,0.9856250286102295,0.977292001247406,16003200.0,0.9748497009277344
2010-08-04,1.0083329677581787,0.977292001247406,0.9901040196418762,1.0055210590362549,20227200.0,1.0030081272125244
2010-08-05,1.0031249523162842,0.9785419702529907,0.9904170036315918,0.9995830059051514,16617600.0,0.99708491563797
2010-08-06,0.9991670250892639,0.949271023273468,0.9636459946632385,0.9948959946632385,38188800.0,0.9924097061157227
2010-08-09,1.0208330154418945,0.9956250190734863,1.0085419416427612,1.0122920274734497,21408000.0,1.009762167930603
2010-08-10,1.004688024520874,0.9637500047683716,0.9895830154418945,0.9908329844474792,39504000.0,0.9883567690849304
2010-08-11,0.9388539791107178,0.8948959708213806,0.9382290244102478,0.9092710018157959,38726400.0,0.9069986939430237
2010-08-12,0.8961459994316101,0.8496879935264587,0.8547919988632202,0.8836460113525391,36480000.0,0.8814377188682556
2010-08-13,0.8863540291786194,0.8660420179367065,0.8763539791107178,0.8660420179367065,14486400.0,0.8638777732849121
2010-08-16,0.8884379863739014,0.8421880006790161,0.8531249761581421,0.8709380030632019,23856000.0,0.868761420249939
2010-08-17,0.9273959994316101,0.885208010673523,0.8904169797897339,0.9040629863739014,30019200.0,0.901803731918335
2010-08-18,0.9305210113525391,0.8891670107841492,0.8994789719581604,0.9121879935264587,17788800.0,0.9099083542823792
2010-08-19,0.9085419774055481,0.8552079796791077,0.8992710113525391,0.8786460161209106,25603200.0,0.87645024061203
2010-08-20,0.8822919726371765,0.8542709946632385,0.8697919845581055,0.8756250143051147,22147200.0,0.8734367489814758
2010-08-23,0.9005209803581238,0.8502079844474792,0.8952080011367798,0.8514580130577087,27052800.0,0.8493301868438721
2010-08-24,0.8297920227050781,0.7927079796791077,0.8236460089683533,0.8026040196418762,36201600.0,0.8005982637405396
2010-08-25,0.836562991142273,0.7831249833106995,0.7869790196418762,0.8266670107841492,36038400.0,0.8246011734008789
2010-08-26,0.8386459946632385,0.7942709922790527,0.8372920155525208,0.7996879816055298,33244800.0,0.7976894974708557
2010-08-27,0.8296880125999451,0.7645829916000366,0.8136460185050964,0.8261460065841675,48115200.0,0.8240813612937927
2010-08-30,0.835207998752594,0.7991669774055481,0.8134379982948303,0.7993749976158142,26284800.0,0.7973772287368774
2010-08-31,0.8121880292892456,0.7761459946632385,0.7875000238418579,0.7954170107841492,39110400.0,0.7934291958808899
2010-09-01,0.8701040148735046,0.824895977973938,0.8260419964790344,0.8620830178260803,32409600.0,0.8599286079406738
2010-09-02,0.8916670083999634,0.8608329892158508,0.8673959970474243,0.8916670083999634,13574400.0,0.8894386887550354
2010-09-03,0.9370830059051514,0.9092710018157959,0.918749988079071,0.9370830059051514,33820800.0,0.9347410798072815
2010-09-07,0.9356250166893005,0.9122920036315918,0.9244790077209473,0.9142709970474243,24345600.0,0.9119861721992493
2010-09-08,0.9617710113525391,0.9244790077209473,0.9244790077209473,0.9465630054473877,28473600.0,0.9441974759101868
2010-09-09,0.9776039719581604,0.9545829892158508,0.9760419726371765,0.958541989326477,22588800.0,0.9561464786529541
2010-09-10,0.974062979221344,0.9497920274734497,0.965520977973938,0.9688540101051331,15984000.0,0.9664327502250671
2010-09-13,1.018854022026062,0.9932289719581604,0.9941669702529907,1.0115629434585571,20928000.0,1.0090348720550537
2010-09-14,1.0399999618530273,1.0014580488204956,1.0072920322418213,1.0243749618530273,21187200.0,1.0218150615692139
2010-09-15,1.046875,1.0080209970474243,1.0162500143051147,1.0417710542678833,16915200.0,1.0391676425933838
2010-09-16,1.0582289695739746,1.0301040410995483,1.0411460399627686,1.0564579963684082,23443200.0,1.053817868232727
2010-09-17,1.0780210494995117,1.051563024520874,1.0780210494995117,1.0677080154418945,28704000.0,1.0650396347045898
2010-09-20,1.1290630102157593,1.0759379863739014,1.0796879529953003,1.1233329772949219,26390400.0,1.120525598526001
2010-09-21,1.1458330154418945,1.1079169511795044,1.124271035194397,1.1197919845581055,43468800.0,1.1169934272766113
2010-09-22,1.1363539695739746,1.0958329439163208,1.1072920560836792,1.1144789457321167,24144000.0,1.1116938591003418
2010-09-23,1.1447919607162476,1.088333010673523,1.0916670560836792,1.1111459732055664,34272000.0,1.10836923122406
2010-09-24,1.181249976158142,1.145313024520874,1.150833010673523,1.174062967300415,31632000.0,1.171128749847412
2010-09-27,1.1856249570846558,1.1573959589004517,1.1794790029525757,1.1606249809265137,24278400.0,1.1577244997024536
2010-09-28,1.1715630292892456,1.1050000190734863,1.1715630292892456,1.1635420322418213,36556800.0,1.160634160041809
2010-09-29,1.1701040267944336,1.141145944595337,1.1543749570846558,1.1541670560836792,15964800.0,1.1512826681137085
2010-09-30,1.1922919750213623,1.1159379482269287,1.1716669797897339,1.1385420560836792,44371200.0,1.1356967687606812
2010-10-01,1.1698960065841675,1.1182290315628052,1.1652079820632935,1.1349999904632568,29260800.0,1.1321635246276855
2010-10-04,1.135208010673523,1.0779169797897339,1.1236460208892822,1.0956250429153442,30960000.0,1.0928871631622314
2010-10-05,1.182813048362732,1.1326040029525757,1.13447904586792,1.1771880388259888,27446400.0,1.1742463111877441
2010-10-06,1.1796879768371582,1.1240630149841309,1.1722919940948486,1.1471879482269287,22128000.0,1.1443212032318115
2010-10-07,1.1675000190734863,1.1306250095367432,1.1666669845581055,1.158437967300415,19737600.0,1.1555429697036743
2010-10-08,1.1902079582214355,1.136875033378601,1.1605210304260254,1.1817710399627686,17136000.0,1.1788177490234375
2010-10-11,1.200624942779541,1.1734379529953003,1.1851040124893188,1.1841670274734497,9532800.0,1.1812077760696411
2010-10-12,1.2151039838790894,1.1486459970474243,1.1763540506362915,1.2087500095367432,24432000.0,1.2057292461395264
2010-10-13,1.253229022026062,1.2206250429153442,1.2310420274734497,1.238124966621399,24211200.0,1.2350308895111084
2010-10-14,1.246770977973938,1.2123960256576538,1.2395830154418945,1.2312500476837158,19939200.0,1.2281728982925415
2010-10-15,1.3097920417785645,1.2468750476837158,1.2753130197525024,1.3097920417785645,29894400.0,1.306518793106079
2010-10-18,1.3232289552688599,1.2957290410995483,1.3118749856948853,1.3097920417785645,21744000.0,1.306518793106079
2010-10-19,1.2879170179367065,1.227396011352539,1.257917046546936,1.257707953453064,31824000.0,1.2545647621154785
2010-10-20,1.3121880292892456,1.2620830535888672,1.2699999809265137,1.2838540077209473,23366400.0,1.2806456089019775
2010-10-21,1.3239580392837524,1.2553130388259888,1.3097920417785645,1.2928129434585571,27427200.0,1.2895821332931519
2010-10-22,1.320937991142273,1.2876039743423462,1.294374942779541,1.3180210590362549,14678400.0,1.3147271871566772
2010-10-25,1.3607289791107178,1.3338539600372314,1.3338539600372314,1.3380210399627686,19296000.0,1.3346773386001587
2010-10-26,1.355417013168335,1.301563024520874,1.3169790506362915,1.3460420370101929,18710400.0,1.342678189277649
2010-10-27,1.363332986831665,1.3215630054473877,1.328853964805603,1.359895944595337,28214400.0,1.3564974069595337
2010-10-28,1.3794790506362915,1.3353129625320435,1.378749966621399,1.3677079677581787,26947200.0,1.3642899990081787
2010-10-29,1.3832290172576904,1.359375,1.3673959970474243,1.3611459732055664,20188800.0,1.3577443361282349
2010-11-01,1.4028129577636719,1.3447920083999634,1.375,1.3642710447311401,21302400.0,1.3608617782592773
2010-11-02,1.4169789552688599,1.390625,1.397083044052124,1.4056249856948853,17030400.0,1.4021122455596924
2010-11-03,1.4263540506362915,1.3740630149841309,1.412708044052124,1.4259380102157593,28790400.0,1.4223744869232178
2010-11-04,1.4939579963684082,1.4653129577636719,1.4756250381469727,1.476457953453064,27964800.0,1.4727680683135986
2010-11-05,1.4870829582214355,1.4656250476837158,1.4800000190734863,1.47822904586792,28492800.0,1.4745347499847412
2010-11-08,1.4895830154418945,1.460103988647461,1.4707289934158325,1.4819790124893188,25862400.0,1.4782755374908447
2010-11-09,1.5082290172576904,1.4398959875106812,1.503021001815796,1.4580210447311401,30470400.0,1.454377293586731
2010-11-10,1.4855209589004517,1.43135404586792,1.465728998184204,1.4803129434585571,22992000.0,1.4766135215759277
2010-11-11,1.4605209827423096,1.394374966621399,1.4114580154418945,1.4554170370101929,30460800.0,1.4517797231674194
2010-11-12,1.4483330249786377,1.3496880531311035,1.43135404586792,1.3813539743423462,54566400.0,1.3779016733169556
2010-11-15,1.4108330011367798,1.3648960590362549,1.4049999713897705,1.3665629625320435,29798400.0,1.3631478548049927
2010-11-16,1.3607289791107178,1.2830209732055664,1.337291955947876,1.2987500429153442,45408000.0,1.2955044507980347
2010-11-17,1.3305209875106812,1.2916669845581055,1.3010419607162476,1.3110419511795044,27792000.0,1.3077656030654907
2010-11-18,1.3991669416427612,1.352187991142273,1.35322904586792,1.371978998184204,34684800.0,1.368550181388855
2010-11-19,1.3854169845581055,1.3518749475479126,1.3674999475479126,1.3752080202102661,23356800.0,1.3717713356018066
2010-11-22,1.4114580154418945,1.35322904586792,1.358854055404663,1.4114580154418945,36864000.0,1.4079307317733765
2010-11-23,1.3736460208892822,1.3208329677581787,1.3696880340576172,1.3447920083999634,46464000.0,1.3414312601089478
2010-11-24,1.434270977973938,1.3813539743423462,1.3830209970474243,1.4233330488204956,32371200.0,1.4197759628295898
2010-11-26,1.4252079725265503,1.3903130292892456,1.398542046546936,1.4143749475479126,14918400.0,1.410840392112732
2010-11-29,1.40625,1.3429169654846191,1.390625,1.3946880102157593,44131200.0,1.3912025690078735
2010-11-30,1.3679169416427612,1.3265630006790161,1.3504170179367065,1.3416670560836792,50179200.0,1.338314175605774
2010-12-01,1.4483330249786377,1.4010419845581055,1.403228998184204,1.4269789457321167,51715200.0,1.4234129190444946
2010-12-02,1.4765629768371582,1.4296879768371582,1.4333330392837524,1.4703129529953003,33033600.0,1.4666385650634766
2010-12-03,1.487396001815796,1.4520829916000366,1.452604055404663,1.4826040267944336,43862400.0,1.4788990020751953
2010-12-06,1.4886460304260254,1.468021035194397,1.4829169511795044,1.4800000190734863,24768000.0,1.4763011932373047
2010-12-07,1.5347919464111328,1.4787499904632568,1.5346879959106445,1.481353998184204,41107200.0,1.4776520729064941
2010-12-08,1.5056250095367432,1.4669790267944336,1.496042013168335,1.5018750429153442,23356800.0,1.4981216192245483
2010-12-09,1.527292013168335,1.4895830154418945,1.5269789695739746,1.5034379959106445,24969600.0,1.4996808767318726
2010-12-10,1.5378129482269287,1.5013539791107178,1.5137499570846558,1.534999966621399,22051200.0,1.5311639308929443
2010-12-13,1.5542709827423096,1.515625,1.5542709827423096,1.5169789791107178,20188800.0,1.5131880044937134
2010-12-14,1.5440629720687866,1.5121879577636719,1.5289579629898071,1.523332953453064,19219200.0,1.5195258855819702
2010-12-15,1.5504169464111328,1.4947919845581055,1.522083044052124,1.5078129768371582,23894400.0,1.5040448904037476
2010-12-16,1.5472919940948486,1.5,1.509374976158142,1.5392709970474243,21532800.0,1.5354242324829102
2010-12-17,1.5572919845581055,1.5357290506362915,1.5441670417785645,1.5439579486846924,15302400.0,1.5400995016098022
2010-12-20,1.5645829439163208,1.5145829916000366,1.5520830154418945,1.5481250286102295,31536000.0,1.5442562103271484
2010-12-21,1.574375033378601,1.5540629625320435,1.5660419464111328,1.5736459493637085,8400000.0,1.5697132349014282
2010-12-22,1.5817710161209106,1.5672919750213623,1.5738539695739746,1.5753129720687866,10800000.0,1.571376085281372
2010-12-23,1.573438048362732,1.553125023841858,1.5670830011367798,1.5633330345153809,9216000.0,1.559426188468933
2010-12-27,1.5729169845581055,1.5177079439163208,1.5507290363311768,1.5639580488204956,16041600.0,1.5600495338439941
2010-12-28,1.5769790410995483,1.5465630292892456,1.575624942779541,1.5571880340576172,15868800.0,1.553296446800232
2010-12-29,1.5752079486846924,1.5625,1.570937991142273,1.566457986831665,11366400.0,1.562543272972107
2010-12-30,1.5674999952316284,1.546875,1.5670830011367798,1.5546879768371582,7190400.0,1.55080246925354
2010-12-31,1.5512499809265137,1.5176039934158325,1.5512499809265137,1.540416955947876,12182400.0,1.5365674495697021
2011-01-03,1.6417709589004517,1.581146001815796,1.581354022026062,1.6100000143051147,33379200.0,1.6059765815734863
2011-01-04,1.6306250095367432,1.5767710208892822,1.6302080154418945,1.6074999570846558,32880000.0,1.603482723236084
2011-01-05,1.6481250524520874,1.5894789695739746,1.5915629863739014,1.6473959684371948,30720000.0,1.643278956413269
2011-01-06,1.6661460399627686,1.6430209875106812,1.653228998184204,1.6622920036315918,26131200.0,1.6581379175186157
2011-01-07,1.6735420227050781,1.610313057899475,1.6707290410995483,1.658437967300415,38102400.0,1.654293417930603
2011-01-10,1.6855210065841675,1.6348960399627686,1.6458330154418945,1.6770830154418945,21513600.0,1.6728919744491577
2011-01-11,1.7011460065841675,1.6676039695739746,1.6974999904632568,1.6847920417785645,27484800.0,1.6805816888809204
2011-01-12,1.7200000286102295,1.688438057899475,1.7081249952316284,1.7189580202102661,33523200.0,1.7146620750427246
2011-01-13,1.734895944595337,1.707813024520874,1.7251039743423462,1.7243750095367432,32860800.0,1.720065712928772
2011-01-14,1.7622920274734497,1.712291955947876,1.7235419750213623,1.7617709636688232,15321600.0,1.7573682069778442
2011-01-18,1.78125,1.7138539552688599,1.7167710065841675,1.775833010673523,34531200.0,1.7713950872421265
2011-01-19,1.7848960161209106,1.6985419988632202,1.7848960161209106,1.7163540124893188,37488000.0,1.7120647430419922
2011-01-20,1.700103998184204,1.6395829916000366,1.6958329677581787,1.6778130531311035,47366400.0,1.6736202239990234
2011-01-21,1.712499976158142,1.6383329629898071,1.7022919654846191,1.6394790410995483,26208000.0,1.6353816986083984
2011-01-24,1.7086460590362549,1.639896035194397,1.6486459970474243,1.7071880102157593,21609600.0,1.7029215097427368
2011-01-25,1.7154170274734497,1.671875,1.6841670274734497,1.7131249904632568,23961600.0,1.70884370803833
2011-01-26,1.7558330297470093,1.7082289457321167,1.724166989326477,1.7396880388259888,24844800.0,1.7353404760360718
2011-01-27,1.7880209684371948,1.750520944595337,1.7601039409637451,1.7732290029525757,27840000.0,1.7687973976135254
2011-01-28,1.7771879434585571,1.6159379482269287,1.7738540172576904,1.6394790410995483,63638400.0,1.6353816986083984
2011-01-31,1.6762499809265137,1.609375,1.6459380388259888,1.6637500524520874,39993600.0,1.6595921516418457
